1.314302802085876465e+00 4.238467514514923096e-01 2.857218086719512939e-01 2.298561632633209229e-01 1.860336363315582275e-01 1.635339707136154175e-01 1.454346328973770142e-01 1.332870274782180786e-01 1.228557750582695007e-01 1.107794195413589478e-01
5.641666650772094727e-01 8.741875290870666504e-01 9.167708158493041992e-01 9.336875081062316895e-01 9.470624923706054688e-01 9.528333544731140137e-01 9.583125114440917969e-01 9.628333449363708496e-01 9.650208353996276855e-01 9.684791564941406250e-01
4.269096255302429199e-01 2.555635869503021240e-01 1.793420761823654175e-01 1.487813591957092285e-01 1.384118497371673584e-01 1.084420159459114075e-01 1.009772270917892456e-01 9.381983429193496704e-02 9.338872134685516357e-02 8.915008604526519775e-02
9.072499871253967285e-01 9.436666369438171387e-01 9.604166746139526367e-01 9.670000076293945312e-01 9.694166779518127441e-01 9.752500057220458984e-01 9.764166474342346191e-01 9.781666398048400879e-01 9.789999723434448242e-01 9.804166555404663086e-01
