9.757500290870666504e-01
9.786666631698608398e-01
9.794999957084655762e-01
9.773333072662353516e-01
9.806666374206542969e-01
9.815833568572998047e-01
9.781666398048400879e-01
9.801666736602783203e-01
9.794999957084655762e-01
9.822499752044677734e-01
9.825000166893005371e-01
