1.764872074127197266e-01 1.868551224470138550e-01 2.286624312400817871e-01 4.198644161224365234e-01 5.913135409355163574e-01 7.415230274200439453e-01 9.532811641693115234e-01 1.025815129280090332e+00 1.239417076110839844e+00 1.191822528839111328e+00 1.173589110374450684e+00
9.532916545867919922e-01 9.508958458900451660e-01 9.390833377838134766e-01 8.583958148956298828e-01 7.813125252723693848e-01 7.052916884422302246e-01 5.521666407585144043e-01 5.707291960716247559e-01 4.961875081062316895e-01 4.997291564941406250e-01 4.878541529178619385e-01
1.516972929239273071e-01 1.423688232898712158e-01 1.696280539035797119e-01 2.828513681888580322e-01 5.449781417846679688e-01 7.619027495384216309e-01 1.041821002960205078e+00 1.354315757751464844e+00 1.287601709365844727e+00 1.431993007659912109e+00 1.256357789039611816e+00
9.665833115577697754e-01 9.692500233650207520e-01 9.627500176429748535e-01 9.246666431427001953e-01 7.987499833106994629e-01 6.956666707992553711e-01 5.270000100135803223e-01 4.265833199024200439e-01 4.588333368301391602e-01 3.712500035762786865e-01 4.183333218097686768e-01
