9.796666502952575684e-01
9.802500009536743164e-01
9.823333621025085449e-01
9.823333621025085449e-01
9.855833053588867188e-01
9.835833311080932617e-01
9.836666584014892578e-01
9.831666946411132812e-01
9.829999804496765137e-01
9.787499904632568359e-01
9.757500290870666504e-01
9.134166836738586426e-01
7.188333272933959961e-01
5.440000295639038086e-01
1.035000011324882507e-01
1.052500009536743164e-01
1.114166676998138428e-01
9.866666793823242188e-02
9.866666793823242188e-02
1.014999970793724060e-01
1.114166676998138428e-01
