9.809166789054870605e-01
9.812499880790710449e-01
9.808333516120910645e-01
9.804999828338623047e-01
9.810833334922790527e-01
9.792500138282775879e-01
9.819166660308837891e-01
9.800833463668823242e-01
9.806666374206542969e-01
9.788333177566528320e-01
9.811666607856750488e-01
