1.946614623069763184e+00 1.225575804710388184e+00 6.818814873695373535e-01 4.337087869644165039e-01 3.320249915122985840e-01 2.640131711959838867e-01 2.237428575754165649e-01 1.943042874336242676e-01 1.695588380098342896e-01 1.542182117700576782e-01
2.757083475589752197e-01 5.540624856948852539e-01 7.779166698455810547e-01 8.709166646003723145e-01 9.050833582878112793e-01 9.260416626930236816e-01 9.390208125114440918e-01 9.463333487510681152e-01 9.538124799728393555e-01 9.585624933242797852e-01
2.764327764511108398e+00 1.296359896659851074e+00 6.040892601013183594e-01 3.488809466361999512e-01 3.099682927131652832e-01 1.916877478361129761e-01 1.971543431282043457e-01 1.690624505281448364e-01 1.351881325244903564e-01 1.289721429347991943e-01
1.605833321809768677e-01 6.048333048820495605e-01 8.441666960716247559e-01 9.129166603088378906e-01 9.261666536331176758e-01 9.533333182334899902e-01 9.537500143051147461e-01 9.605833292007446289e-01 9.674999713897705078e-01 9.692500233650207520e-01
