1.184718608856201172e+00 4.147581756114959717e-01 2.982735931873321533e-01 2.253718078136444092e-01 1.898271441459655762e-01 1.632142513990402222e-01 1.458160281181335449e-01 1.332395523786544800e-01 1.217092573642730713e-01 1.109411194920539856e-01 1.037692651152610779e-01 9.836935251951217651e-02 8.765174448490142822e-02 8.612048625946044922e-02 8.452655375003814697e-02 7.760922610759735107e-02 7.511679828166961670e-02 6.821905821561813354e-02 6.867686659097671509e-02 6.431992352008819580e-02
6.112499833106994629e-01 8.741666674613952637e-01 9.137708544731140137e-01 9.340416789054870605e-01 9.454583525657653809e-01 9.520000219345092773e-01 9.581041932106018066e-01 9.617083072662353516e-01 9.652291536331176758e-01 9.672916531562805176e-01 9.699583053588867188e-01 9.712708592414855957e-01 9.743333458900451660e-01 9.743124842643737793e-01 9.750833511352539062e-01 9.774166941642761230e-01 9.781875014305114746e-01 9.800000190734863281e-01 9.791041612625122070e-01 9.807916879653930664e-01
3.565618395805358887e-01 2.197811454534530640e-01 1.517818719148635864e-01 1.304680556058883667e-01 1.082809418439865112e-01 9.915860742330551147e-02 9.296681731939315796e-02 9.231074899435043335e-02 8.374947309494018555e-02 7.372539490461349487e-02 6.875123828649520874e-02 6.305570155382156372e-02 6.181344762444496155e-02 6.206402182579040527e-02 6.851026415824890137e-02 6.198272854089736938e-02 5.832011252641677856e-02 5.629890412092208862e-02 5.804055929183959961e-02 5.293095484375953674e-02
9.148333072662353516e-01 9.476666450500488281e-01 9.635833501815795898e-01 9.695000052452087402e-01 9.735000133514404297e-01 9.757500290870666504e-01 9.768333435058593750e-01 9.772499799728393555e-01 9.804999828338623047e-01 9.821666479110717773e-01 9.831666946411132812e-01 9.846666455268859863e-01 9.847499728202819824e-01 9.850833415985107422e-01 9.836666584014892578e-01 9.853333234786987305e-01 9.862499833106994629e-01 9.865000247955322266e-01 9.865000247955322266e-01 9.869999885559082031e-01
