9.775833487510681152e-01
9.785833358764648438e-01
9.766666889190673828e-01
9.799166917800903320e-01
9.796666502952575684e-01
9.800000190734863281e-01
9.749166369438171387e-01
9.789166450500488281e-01
9.747499823570251465e-01
9.775000214576721191e-01
