1.141952425241470337e-01 1.257468461990356445e-01 1.377318799495697021e-01 1.495176553726196289e-01 1.536665707826614380e-01 1.789124161005020142e-01 1.833526194095611572e-01 2.645674049854278564e-01 3.553239703178405762e-01 4.026692211627960205e-01 6.194630861282348633e-01
9.675833582878112793e-01 9.635416865348815918e-01 9.604374766349792480e-01 9.578541517257690430e-01 9.575833082199096680e-01 9.502916932106018066e-01 9.501249790191650391e-01 9.234583377838134766e-01 8.983541727066040039e-01 8.770833611488342285e-01 7.762083411216735840e-01
7.272174209356307983e-02 8.203550428152084351e-02 7.421234995126724243e-02 8.411569893360137939e-02 8.121307194232940674e-02 9.629364311695098877e-02 1.243379041552543640e-01 1.577546000480651855e-01 2.414011806249618530e-01 2.877587974071502686e-01 7.787248492240905762e-01
9.789999723434448242e-01 9.763333201408386230e-01 9.795833230018615723e-01 9.775833487510681152e-01 9.770833253860473633e-01 9.745000004768371582e-01 9.655833244323730469e-01 9.565833210945129395e-01 9.390000104904174805e-01 9.220833182334899902e-01 6.905833482742309570e-01
