9.746666550636291504e-01
9.766666889190673828e-01
9.804166555404663086e-01
9.807500243186950684e-01
9.806666374206542969e-01
9.825000166893005371e-01
9.810000061988830566e-01
9.815000295639038086e-01
9.825000166893005371e-01
9.825833439826965332e-01
9.810000061988830566e-01
