9.820833206176757812e-01
9.817500114440917969e-01
9.797499775886535645e-01
9.790833592414855957e-01
9.804166555404663086e-01
9.792500138282775879e-01
9.789166450500488281e-01
9.783333539962768555e-01
9.811666607856750488e-01
9.759166836738586426e-01
