8.642324209213256836e-01 3.339343965053558350e-01 2.398041635751724243e-01 1.926821917295455933e-01 1.656604409217834473e-01 1.461200118064880371e-01 1.285649240016937256e-01 1.178352683782577515e-01 1.092105135321617126e-01 1.015281081199645996e-01
7.221666574478149414e-01 9.004166722297668457e-01 9.297291636466979980e-01 9.422500133514404297e-01 9.509375095367431641e-01 9.562500119209289551e-01 9.617708325386047363e-01 9.638124704360961914e-01 9.671666622161865234e-01 9.686874747276306152e-01
2.686792612075805664e-01 1.729350388050079346e-01 1.449321657419204712e-01 1.223812848329544067e-01 9.676983952522277832e-02 8.852363377809524536e-02 8.531987667083740234e-02 8.100888133049011230e-02 7.566498219966888428e-02 7.994857430458068848e-02
9.341666698455810547e-01 9.610000252723693848e-01 9.632499814033508301e-01 9.702500104904174805e-01 9.746666550636291504e-01 9.766666889190673828e-01 9.775833487510681152e-01 9.795833230018615723e-01 9.814166426658630371e-01 9.801666736602783203e-01
