1.004068404436111450e-01 1.105171293020248413e-01 1.124942153692245483e-01 1.181069836020469666e-01 1.250734478235244751e-01 1.280543506145477295e-01 1.360754817724227905e-01 1.500594466924667358e-01 1.555645465850830078e-01 1.503870040178298950e-01 1.704455614089965820e-01
9.699166417121887207e-01 9.676874876022338867e-01 9.663958549499511719e-01 9.639999866485595703e-01 9.637083411216735840e-01 9.634791612625122070e-01 9.603541493415832520e-01 9.566875100135803223e-01 9.555416703224182129e-01 9.572083353996276855e-01 9.521874785423278809e-01
6.484990566968917847e-02 7.298035919666290283e-02 7.368128001689910889e-02 7.817862182855606079e-02 7.984661310911178589e-02 7.512681931257247925e-02 8.509086817502975464e-02 9.208373725414276123e-02 9.597011655569076538e-02 9.676363319158554077e-02 1.062115952372550964e-01
9.822499752044677734e-01 9.809166789054870605e-01 9.809166789054870605e-01 9.810833334922790527e-01 9.796666502952575684e-01 9.810833334922790527e-01 9.798333048820495605e-01 9.782500267028808594e-01 9.785833358764648438e-01 9.785833358764648438e-01 9.760833382606506348e-01
