7.736589312553405762e-01 3.196904063224792480e-01 2.369727790355682373e-01 1.905138492584228516e-01 1.671990603208541870e-01 1.491374820470809937e-01 1.363905668258666992e-01 1.252316534519195557e-01 1.159742027521133423e-01 1.142162755131721497e-01
7.503333091735839844e-01 9.029374718666076660e-01 9.290624856948852539e-01 9.417916536331176758e-01 9.495624899864196777e-01 9.545833468437194824e-01 9.587291479110717773e-01 9.618958234786987305e-01 9.647291898727416992e-01 9.657708406448364258e-01
2.533789575099945068e-01 1.454290449619293213e-01 1.129892170429229736e-01 1.031404137611389160e-01 9.562663733959197998e-02 9.137330204248428345e-02 7.789617776870727539e-02 7.235250622034072876e-02 6.763415783643722534e-02 7.808984071016311646e-02
9.273333549499511719e-01 9.593333601951599121e-01 9.696666598320007324e-01 9.698333144187927246e-01 9.740833044052124023e-01 9.751666784286499023e-01 9.779166579246520996e-01 9.790833592414855957e-01 9.803333282470703125e-01 9.785833358764648438e-01
